lsoa11,no2,pm10,so2
E01000622,19.82201115,15.98134884,1.091395787
E01000623,19.18541793,15.6564012,1.075409447
E01000624,19.50277481,15.88320425,1.081889404
E01000625,19.54154482,15.8336639,1.084744803
E01000626,20.46291719,16.10229683,1.113498154
E01000627,20.34020651,16.02994338,1.113788443
E01000628,20.4245882,16.05056419,1.118001206
E01000629,18.73094398,15.46065866,1.06194538
E01000630,20.31711184,15.85322596,1.119490045
E01000631,20.27662271,15.83362701,1.118392564
E01000632,19.89238613,15.68978694,1.120973913
E01000633,19.33850165,15.49370732,1.091944523
E01000634,19.11058416,15.41954803,1.081307193
E01000635,20.05729682,15.74762921,1.107002823
E01000636,20.65793788,15.99513442,1.136005491
E01000637,21.28560066,16.17580986,1.139862657
E01000638,21.47267124,16.24735819,1.158469738
E01000639,21.28560066,16.17580986,1.139862657
E01000640,21.37755192,16.19026425,1.143091676
E01000641,21.3373581,16.18449672,1.14137158
E01000642,21.6416323,16.23500205,1.150608595
E01000643,22.06546924,16.29905513,1.174703629
E01000644,21.94552071,16.28920216,1.165876703
E01000645,14.57040824,14.40956432,0.943295755
E01000646,14.86986981,14.44807645,0.942373042
E01000647,14.78246805,14.42361692,0.936560357
E01000648,14.4518467,14.36181248,0.93031369
E01000649,14.07500429,14.31080035,0.931182488
E01000650,13.8185217,14.25138135,0.922325669
E01000651,14.18959177,14.30169408,0.922835694
E01000652,13.79372727,14.22696955,0.917967214
E01000653,14.85565285,14.45524177,0.94861766
E01000654,10.60531924,13.64469024,0.853451829
E01000655,10.73519255,13.66587571,0.853455799
E01000656,11.55377483,13.84830856,0.852199117
E01000657,10.70179275,13.64647961,0.847123919
E01000658,11.64014912,13.7857399,0.851721138
E01000659,10.95520459,13.70441931,0.85256922
E01000661,13.50591137,14.18701497,0.903270011
E01000662,13.52059795,14.17424463,0.908235013
E01000663,13.44939687,14.17870495,0.908643409
E01000664,13.28262854,14.15956783,0.89542079
E01000665,13.09585404,14.12868183,0.889486634
E01000666,12.47378858,13.95856826,0.862261415
E01000667,12.60878511,14.05973001,0.871581117
E01000668,14.67405319,14.39054775,0.927841932
E01000669,14.46935844,14.35596943,0.925235152
E01000670,14.81765409,14.41841614,0.930515889
E01000671,14.5853318,14.3793335,0.928529573
E01000672,15.89704483,14.75531056,0.97557235
E01000673,15.86160044,14.73936548,0.971729748
E01000674,15.60932415,14.66445135,0.966801136
E01000675,15.1731447,14.5128547,0.945195435
E01000676,15.50767581,14.61947701,0.959140524
E01000677,15.44987045,14.58279775,0.950683309
E01000678,15.32487706,14.54882122,0.946416404
E01000679,14.37565832,14.3381914,0.925816575
E01000680,10.90926504,13.99536872,0.867796369
E01000681,12.28400674,14.11244725,0.878782138
E01000682,12.21172915,14.07928609,0.872322565
E01000683,12.16436259,14.10733576,0.878190785
E01000684,11.66572009,14.04924471,0.870086171
E01000685,11.18530646,14.16422466,0.882513717
E01000686,11.61111884,14.01713794,0.86536369
E01000687,11.50690508,13.97823906,0.855560541
E01000688,11.00921498,13.97656231,0.863114917
E01000689,14.53847075,14.63565922,0.998746663
E01000690,14.99205522,14.65237867,0.982530357
E01000691,14.64794787,14.57193901,0.97992274
E01000692,14.77825196,14.54561779,0.970162776
E01000693,13.96215391,14.46220398,0.970995814
E01000694,15.28179502,14.59950399,0.970502257
E01000695,14.51396375,14.48111,0.962470771
E01000696,14.22596693,14.35753727,0.939595699
E01000697,14.28119882,14.39913126,0.948990136
E01000698,13.76126091,14.42265148,0.956798912
E01000699,16.74207374,15.1252708,1.045428461
E01000700,16.44234514,15.0002764,1.020739346
E01000701,16.30741001,14.91900503,1.003129413
E01000702,16.77288982,15.10638429,1.033494091
E01000703,16.09639307,14.78453807,0.978453375
E01000704,16.40756972,14.98246191,1.017163301
E01000705,16.44200098,15.00093512,1.021078373
E01000706,16.15225116,14.8404078,0.987006411
E01000707,16.0808799,14.78455406,0.977993378
E01000708,16.13071348,14.8268279,0.984463712
E01000709,16.22564004,14.84926574,0.989361111
E01000710,16.43059129,14.94491422,1.001894018
E01000711,16.62376628,15.0090545,1.016465423
E01000712,15.97465274,14.75649214,0.975518142
E01000713,15.92761185,14.75176238,0.973897794
E01000714,16.07106713,14.77906285,0.978236714
E01000715,16.08118462,14.77510086,0.977106076
E01000716,15.68838276,14.63235603,0.956459295
E01000717,15.71651185,14.62543886,0.956411302
E01000718,16.50718751,14.9797428,1.007109487
E01000719,12.9935984,14.41916819,0.966248646
E01000720,12.32521806,14.42891693,0.962097721
E01000721,12.50162053,14.39866453,0.956083529
E01000722,12.98703693,14.364975,0.9565773
E01000723,11.81052243,14.35187146,0.926416389
E01000724,12.3823956,14.38356774,0.948203239
E01000725,12.81456808,14.29993692,0.93721507
E01000726,12.51603928,14.29564903,0.93567699
E01000727,13.12426837,14.31026035,0.933576258
E01000728,13.30305719,14.53173208,0.982930064
E01000729,13.36345933,14.54224936,0.984094893
E01000730,13.29821559,14.43773966,0.966955574
E01000731,13.77111031,14.38928174,0.945482409
E01000732,13.65934151,14.43013158,0.958307981
E01000733,13.61063393,14.43134746,0.960324783
E01000734,13.37670086,14.33663545,0.935346414
E01000735,13.55034311,14.60935428,0.994250023
E01000736,13.77120494,14.54226963,0.980642096
E01000737,13.82622241,14.43303577,0.96368218
E01000738,13.7739625,14.55734015,0.983103067
E01000739,13.3236403,14.46945948,0.972398484
E01000740,17.3599836,15.31099398,1.041731016
E01000741,17.3315401,15.31154061,1.04153156
E01000742,17.07915344,15.205943,1.040088738
E01000743,16.90321743,15.16161258,1.037129919
E01000744,16.69910412,15.10149031,1.036323985
E01000745,17.3550516,15.28865431,1.041745575
E01000746,17.44676538,15.33717466,1.039601867
E01000747,11.60411739,13.85316801,0.856981605
E01000748,10.24086848,13.62426038,0.840086953
E01000749,11.03751755,13.84302397,0.842656523
E01000750,12.44959365,14.10277323,0.871178796
E01000751,12.09656902,14.04462402,0.86093321
E01000752,11.99362564,14.04773474,0.858408362
E01000753,12.96304039,14.12286012,0.888123195
E01000754,13.00784497,14.20824954,0.899135131
E01000755,12.94818443,14.17824015,0.894468958
E01000756,12.76952727,14.09738108,0.87973345
E01000757,12.61493558,14.13005041,0.880959311
E01000758,12.65116725,14.15021534,0.886460378
E01000759,13.05865555,14.10671043,0.875325274
E01000760,13.27653174,14.11347991,0.877460754
E01000761,12.8795593,14.02255433,0.868992424
E01000762,14.77097101,14.40170041,0.927111405
E01000763,13.99463439,14.26682813,0.908623029
E01000764,14.18737286,14.26744419,0.907130689
E01000765,13.27756767,14.1442324,0.886597073
E01000766,13.91777401,14.20698489,0.895701846
E01000767,13.65694782,14.1624073,0.888585234
E01000768,13.47160826,14.12369384,0.882518303
E01000769,14.75231377,14.37224015,0.9172067
E01000770,15.69502438,14.61193416,0.954163561
E01000771,15.93239322,14.70149004,0.965137097
E01000772,15.69818414,14.61731525,0.955171092
E01000773,15.5593665,14.5685021,0.947097735
E01000774,15.54926115,14.59457215,0.949499256
E01000775,15.12676618,14.42086446,0.928574915
E01000777,15.41250312,14.51982294,0.940389348
E01000778,15.50382514,14.61119508,0.950477729
E01000779,16.3586216,15.0658946,1.015167713
E01000780,15.61236897,14.83834135,0.997452423
E01000781,15.2943149,14.7516367,0.991256448
E01000782,15.84131568,14.81144264,0.994079864
E01000783,15.2721335,14.74661679,0.990999846
E01000784,15.32052152,14.66408649,0.9772189
E01000785,15.28126306,14.67812152,0.979862887
E01000786,12.06154537,14.15328026,0.891946137
E01000787,12.34313337,14.28607934,0.929086445
E01000788,12.37508941,14.22082429,0.912096835
E01000789,11.78178519,14.26767567,0.909821975
E01000790,12.60099073,14.18258285,0.898728664
E01000791,12.74249546,14.20674413,0.904908408
E01000792,11.85490672,14.25098863,0.908671773
E01000793,11.98579139,14.17244349,0.891229005
E01000794,11.9563566,14.11738013,0.879416581
E01000795,11.55913869,14.16762459,0.882558373
E01000796,17.11794472,15.25530434,1.042839646
E01000797,16.49404387,14.96012984,1.008143886
E01000798,16.87480804,15.1374481,1.037069116
E01000799,16.60784778,15.00651108,1.016977461
E01000800,17.11794472,15.25530434,1.042839646
E01000801,16.69570439,15.07208461,1.02838373
E01000802,17.27730744,15.25472479,1.040535777
E01000803,17.05978007,15.16706316,1.030939698
E01000804,16.81794266,15.0826196,1.021297146
E01000805,17.02301695,15.1830957,1.039151476
E01000806,16.95908956,15.16151152,1.037624698
E01000807,13.68310582,14.28429669,0.92799064
E01000808,13.44022717,14.30235341,0.919022878
E01000809,13.43646381,14.19504887,0.909469503
E01000810,13.50644481,14.21455485,0.914051095
E01000811,13.39752962,14.18675559,0.907082009
E01000812,13.31938172,14.27166671,0.911665911
E01000813,13.3374371,14.23000743,0.908435378
E01000814,12.95692658,14.22439618,0.905232308
E01000815,13.73085865,14.36758219,0.936533648
E01000816,15.84777373,14.78031129,0.989340781
E01000818,15.25347089,14.58900526,0.967777504
E01000819,15.54623791,14.66245579,0.976135364
E01000820,15.70162582,14.70289278,0.975076318
E01000822,15.90333951,14.75491461,0.973614311
E01000823,15.27533565,14.55314516,0.957053751
E01000824,15.58786652,14.65756751,0.96624372
E01000825,15.14721638,14.5106887,0.952850551
E01000826,15.11302855,14.42332369,0.929583929
E01000827,14.92206408,14.41957145,0.929418289
E01000828,15.57448573,14.60284393,0.951594904
E01000829,15.48292673,14.56672144,0.947154074
E01000830,15.27993955,14.46958195,0.935911491
E01000831,15.28058442,14.51188775,0.940983349
E01000832,14.55400739,14.28828038,0.908715203
E01000833,14.89078913,14.35596892,0.919495811
E01000834,14.5626134,14.28384037,0.909353327
E01000835,14.37956829,14.29847962,0.903951504
E01000836,14.21574695,14.2328771,0.898790897
E01000837,14.4641563,14.28665502,0.905865736
E01000838,13.95960909,14.19371598,0.891197058
E01000839,14.02923732,14.24774515,0.8937398
E01000840,13.46134133,14.16874637,0.881535055
E01000841,13.98507425,14.22403911,0.892732346
E01000842,22.94971275,16.42375755,1.206266761
E01000843,23.25820189,16.63569574,1.233820466
E01000844,23.317224,16.54626401,1.230074891
E01000845,23.5399325,16.7137278,1.249511926
E01000846,23.8473308,16.80657807,1.268269007
E01000847,23.63982773,16.65380096,1.250973821
E01000848,22.94971275,16.42375755,1.206266761
E01000849,23.15510179,16.51425804,1.224837746
E01000850,28.09036298,17.50835959,1.428069273
E01000851,27.99899908,17.50693974,1.451189628
E01000852,27.95743577,17.50562554,1.427600814
E01000853,27.99769783,17.50685692,1.451498747
E01000854,28.03521099,17.50924458,1.44258729
E01000855,28.03356513,17.50289425,1.450309389
E01000856,24.07102845,16.93115098,1.277621873
E01000857,23.7074585,16.73992729,1.262042642
E01000858,24.29669958,17.02596301,1.288608792
E01000859,23.7074585,16.73992729,1.262042642
E01000860,23.7074585,16.73992729,1.262042642
E01000861,24.16674805,16.9587841,1.28248775
E01000862,24.39106674,17.0563526,1.292708687
E01000863,24.16674805,16.9587841,1.28248775
E01000864,24.09734572,17.0510901,1.281623211
E01000865,24.01496074,17.08330551,1.282286725
E01000866,23.54212186,16.77846186,1.250735067
E01000867,24.55528187,17.1302459,1.30026165
E01000868,24.56308365,17.13117218,1.300546527
E01000869,23.38730431,16.92900085,1.252773643
E01000870,23.3829608,16.9414795,1.253805813
E01000871,21.55559757,16.16549246,1.145332026
E01000872,21.83058238,16.25742253,1.158730293
E01000873,22.02466433,16.29192107,1.16638202
E01000874,22.64773341,16.38318523,1.189177407
E01000875,22.47283161,16.35849171,1.1813547
E01000876,22.03633118,16.29398155,1.166839242
E01000877,21.52991289,16.20454318,1.146992772
E01000878,21.59842978,16.11879538,1.147642488
E01000879,22.36471418,16.26899635,1.181339671
E01000880,22.09123934,16.26647689,1.165613623
E01000881,23.01099942,16.45007172,1.211811298
E01000882,22.94971275,16.42375755,1.206266761
E01000883,23.09749063,16.48639365,1.218503073
E01000884,21.36917986,16.05638736,1.137762071
E01000885,21.21443939,16.07051849,1.130769849
E01000886,21.99034486,16.16765464,1.174019424
E01000887,22.39462279,16.37374679,1.196037493
E01000888,22.46642861,16.30821018,1.194735834
E01000889,23.21368185,16.71201679,1.236456934
E01000890,23.15200996,16.5106163,1.224568367
E01000891,23.32665525,16.71649485,1.239793848
E01000892,23.30735777,16.69359459,1.238103231
E01000893,21.71610006,16.11908648,1.165268993
E01000894,21.92112021,16.14735249,1.170921078
E01000895,21.71875773,16.09474929,1.157400887
E01000896,21.56830925,16.05574456,1.146660173
E01000897,22.99697963,16.46484626,1.217822343
E01000898,23.1490347,16.51079471,1.224491119
E01000899,20.70827984,15.86766332,1.121614022
E01000900,23.15200996,16.5106163,1.224568367
E01000901,23.34207856,16.77053602,1.243094665
E01000902,23.15899895,16.51350163,1.225039891
E01000903,23.15200996,16.5106163,1.224568367
E01000904,24.04255829,16.97492937,1.277330814
E01000905,23.22461029,16.54058857,1.229466471
E01000906,23.5381058,16.67001184,1.250616975
E01000907,21.49060105,16.23491596,1.169387164
E01000908,21.60333145,16.42355442,1.183949754
E01000909,22.06108833,16.44340454,1.192361812
E01000910,22.43570699,16.69444635,1.213564092
E01000911,22.31781197,16.42672157,1.196693897
E01000912,22.06187419,16.3673203,1.187982763
E01000913,20.31304359,15.78492928,1.111852229
E01000914,28.05749295,17.45843234,1.39630008
E01000915,28.13812679,17.48017993,1.404598474
E01000916,28.11935585,17.4695052,1.395678509
E01000917,28.09182358,17.5128479,1.42913866
E01000918,28.05511739,17.43642301,1.395022472
E01000919,28.46123122,17.4556451,1.436128
E01000920,28.09182358,17.5128479,1.42913866
E01000921,22.65832131,16.52444757,1.211236949
E01000922,23.32658195,16.71623802,1.239778161
E01000923,23.18170506,16.67465843,1.233590512
E01000924,23.23547572,16.91488174,1.24840214
E01000925,23.3853823,16.93452266,1.253230378
E01000926,23.35956321,17.00869944,1.259365907
E01000927,23.32658195,16.71623802,1.239778161
E01000928,22.88157219,16.82151459,1.23279842
E01000929,23.61649708,16.65971834,1.248093411
E01000930,23.78119403,16.71011194,1.260313943
E01000931,22.88761004,16.4984297,1.212521008
E01000932,22.97636986,16.51974678,1.217284083
E01000933,23.57252655,16.63857056,1.245277148
E01000934,23.52217674,16.62717628,1.241015315
E01000935,23.52217674,16.62717628,1.241015315
E01000936,27.52492414,17.48269804,1.414687386
E01000937,27.803188,17.48359509,1.411517683
E01000938,26.54622568,17.41236605,1.375123095
E01000939,26.5096899,17.42309107,1.384319751
E01000940,26.98139515,17.42519796,1.378754521
E01000941,26.24549611,17.36123236,1.383521184
E01000942,26.1921196,17.35679626,1.381450415
E01000943,27.26886365,17.44628389,1.423223252
E01000944,25.97452268,17.27640855,1.383259225
E01000945,26.49048956,17.39265685,1.3915569
E01000946,26.49049353,17.35699833,1.392354887
E01000947,25.19491561,17.15579935,1.339308695
E01000948,25.47584756,17.24095202,1.34610781
E01000949,25.40870857,17.1967659,1.35112381
E01000950,25.40870857,17.1967659,1.35112381
E01000951,25.40870857,17.1967659,1.35112381
E01000952,26.34499252,17.39307326,1.384907279
E01000953,25.42639775,17.25074256,1.343421865
E01000954,26.22283413,17.36403681,1.382158112
E01000955,26.46787943,17.42180299,1.387804229
E01000956,26.1921196,17.35679626,1.381450415
E01000957,24.65951864,17.1830456,1.307194542
E01000958,24.78203916,17.20374198,1.312947353
E01000959,24.72043017,17.15638054,1.308470469
E01000960,23.3055885,16.54607161,1.229708832
E01000961,23.6694132,16.69147743,1.255815941
E01000962,23.52217674,16.62717628,1.241015315
E01000963,23.63982773,16.65380096,1.250973821
E01000964,22.86968341,16.45356525,1.202491958
E01000965,23.57572931,16.63536106,1.246278305
E01000966,23.52217674,16.62717628,1.241015315
E01000967,23.80997279,16.78834512,1.266648189
E01000968,23.40612365,16.59298138,1.235025317
E01000969,22.91320701,16.41885284,1.204200859
E01000970,22.03633118,16.29398155,1.166839242
E01000971,22.03633118,16.29398155,1.166839242
E01000972,22.56175423,16.37163353,1.184311748
E01000973,22.77106757,16.40506543,1.196285941
E01000974,22.04878275,16.296972,1.167507425
E01000975,16.82009125,15.03634071,1.015776753
E01000976,16.8777447,15.06572114,1.022713257
E01000977,16.06588745,14.81062603,0.98460269
E01000978,15.36085213,14.59242981,0.948501464
E01000979,15.83988535,14.74068229,0.973030286
E01000980,16.21460043,14.8817715,0.999947019
E01000981,16.58519363,14.99451637,1.020230651
